unique_id,black,blk_num
OH_Lorain_D5,Yes Yes 1 1,1
OH_Lorain_D6,No,0
OH_Warren_A1,No,0
OH_Warren_B1,No,0
OH_Warren_B2,No,0
OH_Warren_B3,No,0
OH_Warren_B4,No,0
OH_Warren_B5,No,0
OH_Warren_B6,No,0
OH_Warren_B7,No,0
OH_Warren_C1,No,0
OH_Warren_C2,Few on South Street 5 Fam.,2.5
OH_Warren_C3,No,0
OH_Warren_C4,2 Yes,2
OH_Warren_C5,Yes 10,10
OH_Warren_C6,Yes 5,5
OH_Warren_C7,No,0
OH_Warren_C8,Yes 5,5
OH_Warren_D1,90 Yes,90
OH_Warren_D2,Yes 90,90
OH_Warren_D3,Yes 20,20
OH_Warren_D4,30 Yes,30
PA_Altoona_A1,No,0
PA_Altoona_A2,No,0
PA_Altoona_B1,No,0
PA_Altoona_B10,No,0
PA_Altoona_B11,No,0
PA_Altoona_B12,No,0
PA_Altoona_B13,No,0
PA_Altoona_B2,No,0
PA_Altoona_B3,No,0
PA_Altoona_B4,No,0
PA_Altoona_B5,No,0
PA_Altoona_B6,No,0
PA_Altoona_B7,No,0
PA_Altoona_B8,No,0
PA_Altoona_B9,No,0
PA_Altoona_C1,No,0
PA_Altoona_C10,No,0
PA_Altoona_C2,One family,0.5
PA_Altoona_C3,No,0
PA_Altoona_C4,No,0
PA_Altoona_C5,No,0
PA_Altoona_C6,2 Yes,2
PA_Altoona_C7,No,0
PA_Altoona_C8,No,0
PA_Altoona_C9,no,0
PA_Altoona_D1,No,0
PA_Altoona_D2,Yes 8,8
PA_Altoona_D3,10 yes,10
PA_Altoona_D4,no,0
PA_Altoona_D5,Yes 2,2
PA_Erie_A1,No,0
PA_Erie_A2,No,0
PA_Erie_A3,No,0
PA_Erie_A4,No,0
PA_Erie_B1,,0
PA_Erie_B10,No,0
PA_Erie_B11,No,0
PA_Erie_B12,No,0
PA_Erie_B13,No,0
PA_Erie_B14,No,0
PA_Erie_B15,,0
PA_Erie_B16,,0
PA_Erie_B17,,0
PA_Erie_B2,,0
PA_Erie_B3,,0
PA_Erie_B4,No,0
PA_Erie_B5,No,0
PA_Erie_B6,No,0
PA_Erie_B7,No,0
PA_Erie_B8,No,0
PA_Erie_B9,No,0
PA_Erie_C1,,0
PA_Erie_C10,Nominal,0
PA_Erie_C11,No,0
PA_Erie_C12,No,0
PA_Erie_C13,No,0
PA_Erie_C14,,0
PA_Erie_C15,No,0
PA_Erie_C16,No,0
PA_Erie_C17,,0
PA_Erie_C18,No,0
PA_Erie_C19,,0
PA_Erie_C2,,0
PA_Erie_C3,No,0
PA_Erie_C4,,0
PA_Erie_C5,,0
PA_Erie_C6,No,0
PA_Erie_C7,No,0
PA_Erie_C8,No,0
PA_Erie_C9,Yes 2%,2
PA_Erie_D1,,0
PA_Erie_D2,Yes 10%,10
PA_Erie_D3,Yes 1%,1
PA_Erie_D4,5% Yes,5
PA_Erie_D5,5% Yes,5
PA_Erie_D6,,0
PA_Erie_D7,,0
PA_Johnstown_B1,No,0
PA_Johnstown_B2,No,0
PA_Johnstown_B3,No,0
PA_Johnstown_B4,No,0
PA_Johnstown_B5,No,0
PA_Johnstown_B6,No,0
PA_Johnstown_C1,No,0
PA_Johnstown_C10,No,0
PA_Johnstown_C11,No,0
PA_Johnstown_C12,No,0
PA_Johnstown_C13,No,0
PA_Johnstown_C14,No,0
PA_Johnstown_C15,No,0
PA_Johnstown_C2,No,0
PA_Johnstown_C3,No,0
PA_Johnstown_C4,1 Yes,1
PA_Johnstown_C5,Yes 2,2
PA_Johnstown_C6,No,0
PA_Johnstown_C7,No,0
PA_Johnstown_C8,No,0
PA_Johnstown_C9,No,0
PA_Johnstown_D1,No,0
PA_Johnstown_D10,Yes 25,25
PA_Johnstown_D11,Yes 5,5
PA_Johnstown_D12,No,0
PA_Johnstown_D13,Yes 2,2
PA_Johnstown_D14,Yes 20,20
PA_Johnstown_D2,No,0
PA_Johnstown_D3,No,0
PA_Johnstown_D4,No,0
PA_Johnstown_D5,,0
PA_Johnstown_D6,20 Yes,20
PA_Johnstown_D7,15 Yes,15
PA_Johnstown_D8,No,0
PA_Johnstown_D9,10 Yes,10
PA_New Castle_A1,No,0
PA_New Castle_A2,No,0
PA_New Castle_A3,No,0
PA_New Castle_B1,No,0
PA_New Castle_B2,No,0
PA_New Castle_B3,No,0
PA_New Castle_B4,No,0
PA_New Castle_B5,No,0
PA_New Castle_B6,No,0
PA_New Castle_C1,No,0
PA_New Castle_C2,No,0
PA_New Castle_C3,No,0
PA_New Castle_C4,No,0
PA_New Castle_C5,5% Yes,5
PA_New Castle_C6,1% Yes,1
PA_New Castle_C7,Yes 1%,1
PA_New Castle_C8,No,0
PA_New Castle_D1,10% Yes,10
PA_New Castle_D2,Yes 75%,75
PA_New Castle_D3,1% Yes,1
PA_New Castle_D4,50% Yes,50
PA_New Castle_D5,No,0
PA_New Castle_D6,40% Yes,40
PA_New Castle_D7,50% Yes,50
PA_New Castle_D8,40% yes,40
PA_New Castle_D9,Yes 50%,50
PA_Philadelphia_A1,No,0
PA_Philadelphia_A2,no,0
PA_Philadelphia_A3,no,0
PA_Philadelphia_A4,no,0
PA_Philadelphia_A5,no,0
PA_Philadelphia_A6,no,0
PA_Philadelphia_A7,no,0
PA_Philadelphia_A8,No,0
PA_Philadelphia_A9,No,0
PA_Philadelphia_B1,none,0
PA_Philadelphia_B10,no,0
PA_Philadelphia_B11,no,0
PA_Philadelphia_B12,no,0
PA_Philadelphia_B13,no,0
PA_Philadelphia_B14,no,0
PA_Philadelphia_B15,no,0
PA_Philadelphia_B16,No,0
PA_Philadelphia_B17,no,0
PA_Philadelphia_B18,No,0
PA_Philadelphia_B18a,None,0
PA_Philadelphia_B19,None,0
PA_Philadelphia_B2,no,0
PA_Philadelphia_B20,None,0
PA_Philadelphia_B24,No,0
PA_Philadelphia_B3,no,0
PA_Philadelphia_B4,,0
PA_Philadelphia_B5,no,0
PA_Philadelphia_B6,no,0
PA_Philadelphia_B7,no,0
PA_Philadelphia_B8,No,0
PA_Philadelphia_B9,Nominal,0
PA_Philadelphia_C1,,0
PA_Philadelphia_C10,1 yes,1
PA_Philadelphia_C11,,0
PA_Philadelphia_C12,no,0
PA_Philadelphia_C13,No,0
PA_Philadelphia_C14,Threatening,0.014285714285714287
PA_Philadelphia_C15,No,0
PA_Philadelphia_C16,none,0
PA_Philadelphia_C2,no,0
PA_Philadelphia_C3,5 yes,5
PA_Philadelphia_C4,nominal,0
PA_Philadelphia_C5,no,0
PA_Philadelphia_C6,no,0
PA_Philadelphia_C7,None,0
PA_Philadelphia_C8,No,0
PA_Philadelphia_C9,none,0
PA_Philadelphia_D1,,0
PA_Philadelphia_D10,Nominal,0
PA_Philadelphia_D11,Yes 5,5
PA_Philadelphia_D12,80 yes,80
PA_Philadelphia_D13,nominal,0
PA_Philadelphia_D14,Yes 40,40
PA_Philadelphia_D15,Yes 5,5
PA_Philadelphia_D16,No,0
PA_Philadelphia_D17,yes 10-15,10
PA_Philadelphia_D18,yes 70,70
PA_Philadelphia_D19,nominal 5,5
PA_Philadelphia_D2,30 30,30
PA_Philadelphia_D20,Yes 25,25
PA_Philadelphia_D21,50 Yes,50
PA_Philadelphia_D22,35 Yes,35
PA_Philadelphia_D23,Yes 80,80
PA_Philadelphia_D3,100 yes,100
PA_Philadelphia_D4,70 yes,70
PA_Philadelphia_D4b,,0
PA_Philadelphia_D4c,,0
PA_Philadelphia_D4d,,0
PA_Philadelphia_D5,yes 1,1
PA_Philadelphia_D6,yes 65-70,65
PA_Philadelphia_D7,yes 10,10
PA_Philadelphia_D8,70 yes,70
PA_Philadelphia_D9,No,0
PA_Philadelphia_E1,,0
PA_Philadelphia_E2,,0
PA_Philadelphia_E3,,0
PA_Philadelphia_E4,,0
PA_Philadelphia_E5,Yes (Scattered),22.0640243902439
PA_Philadelphia_E6,,0
PA_Philadelphia_E7,,0
PA_Pittsburgh_A1,- No,0
PA_Pittsburgh_A10,No,0
PA_Pittsburgh_A11,No,0
PA_Pittsburgh_A2,No,0
PA_Pittsburgh_A3,No,0
PA_Pittsburgh_A4,No,0
PA_Pittsburgh_A5,No,0
PA_Pittsburgh_A6,No,0
PA_Pittsburgh_A7,No,0
PA_Pittsburgh_A8,No,0
PA_Pittsburgh_A9,No,0
PA_Pittsburgh_B1,Yes - nominal,0
PA_Pittsburgh_B10,No,0
PA_Pittsburgh_B11,No,0
PA_Pittsburgh_B12,No,0
PA_Pittsburgh_B13,No,0
PA_Pittsburgh_B14,No,0
PA_Pittsburgh_B15,No,0
PA_Pittsburgh_B16,No,0
PA_Pittsburgh_B17,no,0
PA_Pittsburgh_B18,No,0
PA_Pittsburgh_B19,No,0
PA_Pittsburgh_B2,Nominal,0
PA_Pittsburgh_B20,No,0
PA_Pittsburgh_B21,No,0
PA_Pittsburgh_B22,No,0
PA_Pittsburgh_B23,No,0
PA_Pittsburgh_B24,No,0
PA_Pittsburgh_B25,No,0
PA_Pittsburgh_B26,Nominal 2%,2
PA_Pittsburgh_B27,Yes 1,1
PA_Pittsburgh_B3,No,0
PA_Pittsburgh_B4,Yes 1%,1
PA_Pittsburgh_B5,None,0
PA_Pittsburgh_B6,No,0
PA_Pittsburgh_B7,None,0
PA_Pittsburgh_B8,No,0
PA_Pittsburgh_B9,No,0
PA_Pittsburgh_C1,No,0
PA_Pittsburgh_C10,no,0
PA_Pittsburgh_C11,No,0
PA_Pittsburgh_C12,No,0
PA_Pittsburgh_C13,1% Yes,1
PA_Pittsburgh_C14,Yes 10%,10
PA_Pittsburgh_C15,No,0
PA_Pittsburgh_C16,5% Yes,5
PA_Pittsburgh_C17,10% Yes,10
PA_Pittsburgh_C18,10% Yes,10
PA_Pittsburgh_C19,No,0
PA_Pittsburgh_C2,2% Yes concentrated,2
PA_Pittsburgh_C20,Nominal,0
PA_Pittsburgh_C21,No,0
PA_Pittsburgh_C22,No,0
PA_Pittsburgh_C23,10-15%,10
PA_Pittsburgh_C24,No,0
PA_Pittsburgh_C25,yes 1%,1
PA_Pittsburgh_C26,Yes 2%,2
PA_Pittsburgh_C27,No,0
PA_Pittsburgh_C28,No,0
PA_Pittsburgh_C29,No,0
PA_Pittsburgh_C3,None,0
PA_Pittsburgh_C30,No,0
PA_Pittsburgh_C31,No,0
PA_Pittsburgh_C32,No,0
PA_Pittsburgh_C33,10% Yes,10
PA_Pittsburgh_C34,No,0
PA_Pittsburgh_C35,10% Yes,10
PA_Pittsburgh_C36,No,0
PA_Pittsburgh_C37,No,0
PA_Pittsburgh_C38,No,0
PA_Pittsburgh_C39,No,0
PA_Pittsburgh_C4,Yes 1/2 of 1%,0.5
PA_Pittsburgh_C40,Yes 5%,5
PA_Pittsburgh_C41,Yes,25.679591836734694
PA_Pittsburgh_C42,1-2% Yes,1
PA_Pittsburgh_C5,No,0
PA_Pittsburgh_C6,None,0
PA_Pittsburgh_C7,No,0
PA_Pittsburgh_C8,1% Yes,1
PA_Pittsburgh_C9,Yes 1%,1
PA_Pittsburgh_D1,Yes 20%,20
PA_Pittsburgh_D10,50% Yes,50
PA_Pittsburgh_D11,3% Yes,3
PA_Pittsburgh_D12,10% Yes,10
PA_Pittsburgh_D13,Yes 50%,50
PA_Pittsburgh_D14,30% Yes,30
PA_Pittsburgh_D15,Yes 40%,40
PA_Pittsburgh_D16,40% Yes,40
PA_Pittsburgh_D17,15% Yes,15
PA_Pittsburgh_D18,Yes 20%,20
PA_Pittsburgh_D19,25% Yes,25
PA_Pittsburgh_D2,3% Yes,3
PA_Pittsburgh_D20,10% Yes,10
PA_Pittsburgh_D21,35% Yes,35
PA_Pittsburgh_D22,15% Yes,15
PA_Pittsburgh_D23,10% Yes,10
PA_Pittsburgh_D24,No,0
PA_Pittsburgh_D25,Nominal,0
PA_Pittsburgh_D26,Yes 20%,20
PA_Pittsburgh_D27,20% Yes,20
PA_Pittsburgh_D28,10% Yes,10
PA_Pittsburgh_D29,Yes 10%,10
PA_Pittsburgh_D3,3% Yes,3
PA_Pittsburgh_D30,,0
PA_Pittsburgh_D31,Yes,25.679591836734694
PA_Pittsburgh_D32,Yes 10%,10
PA_Pittsburgh_D33,25% Yes,25
PA_Pittsburgh_D34,40% Yes,40
PA_Pittsburgh_D4,Yes 20%,20
PA_Pittsburgh_D5,Yes 20%,20
PA_Pittsburgh_D6,Yes 10%,10
PA_Pittsburgh_D7,10-15% Yes,10
PA_Pittsburgh_D8,Yes 30%,30
PA_Pittsburgh_D9,50% Yes,50
VA_Lynchburg_A1,0,0
VA_Lynchburg_A2,0,0
VA_Lynchburg_A3,0,0
VA_Lynchburg_A4,0,0
VA_Lynchburg_B1,0,0
VA_Lynchburg_B2,0,0
VA_Lynchburg_B3,0%,0
VA_Lynchburg_C1,"Few in D\"" ratings as per foot note",5.4
VA_Lynchburg_C10,0%,0
VA_Lynchburg_C11,0%,0
VA_Lynchburg_C12,0%,0
VA_Lynchburg_C13,yes 5%,5
VA_Lynchburg_C14,0%,0
VA_Lynchburg_C15,0%,0
VA_Lynchburg_C2,0%,0
VA_Lynchburg_C3,0%,0
VA_Lynchburg_C4,0%,0
VA_Lynchburg_C5,0%,0
VA_Lynchburg_C6,yes 33%,33
VA_Lynchburg_C7,10% Yes,10
VA_Lynchburg_C8,10% Yes,10
VA_Lynchburg_C9,0%,0
VA_Lynchburg_D1,Yes 100%,100
VA_Lynchburg_D10,Yes 100%,100
VA_Lynchburg_D2,100% Yes,100
VA_Lynchburg_D3,100% Yes,100
VA_Lynchburg_D4,100% Yes,100
VA_Lynchburg_D5,100% Yes,100
VA_Lynchburg_D6,100% Yes,100
VA_Lynchburg_D7,100% Yes,100
VA_Lynchburg_D8,Yes 100%,100
VA_Lynchburg_D9,Yes 100%,100
VA_Richmond_A1,0% 0,0
VA_Richmond_A2,0,0
VA_Richmond_A3,0,0
VA_Richmond_A4,0,0
VA_Richmond_A5,0,0
VA_Richmond_A6,0,0
VA_Richmond_A7,0,0
VA_Richmond_B1,0,0
VA_Richmond_B10,0,0
VA_Richmond_B11,0,0
VA_Richmond_B12,0,0
VA_Richmond_B12.5,0,0
VA_Richmond_B13,0,0
VA_Richmond_B14,0,0
VA_Richmond_B2,0,0
VA_Richmond_B3,0,0
VA_Richmond_B4,0,0
VA_Richmond_B5,0,0
VA_Richmond_B6,0,0
VA_Richmond_B7,,0
VA_Richmond_B8,No--restricted against negroes,0
VA_Richmond_B9,0,0
VA_Richmond_C1,0,0
VA_Richmond_C10,0,0
VA_Richmond_C11,0,0
VA_Richmond_C12,0,0
VA_Richmond_C13,0,0
VA_Richmond_C14,0,0
VA_Richmond_C2,,0
VA_Richmond_C3,0,0
VA_Richmond_C4,0,0
VA_Richmond_C5,,0
VA_Richmond_C6,0,0
VA_Richmond_C7,0,0
VA_Richmond_C8,0,0
VA_Richmond_C9,0,0
VA_Richmond_D1,Yes 95%,95
VA_Richmond_D10,Yes 95%,95
VA_Richmond_D11,0,0
VA_Richmond_D11.5,95 Negro,95
VA_Richmond_D2,Yes 100%,100
VA_Richmond_D3,100% Negro,100
VA_Richmond_D4,Negro 100%,100
VA_Richmond_D5,75% Yes,75
VA_Richmond_D6,80% and increasing Yes,80
VA_Richmond_D7,Yes 80%,80
VA_Richmond_D8,Yes 95%,95
VA_Richmond_D9,,0
VA_Roanoke_A1,none,0
VA_Roanoke_A2,none,0
VA_Roanoke_A3,none,0
VA_Roanoke_A4,none,0
VA_Roanoke_B1,none,0
VA_Roanoke_B1-Salem,no,0
VA_Roanoke_B2-Salem,none,0
"VA_Roanoke_B2
2",none,0
VA_Roanoke_B3,none,0
VA_Roanoke_C-Salem,no,0
VA_Roanoke_C1,none,0
VA_Roanoke_C10,none,0
VA_Roanoke_C11,none,0
VA_Roanoke_C12,none,0
VA_Roanoke_C2,none,0
VA_Roanoke_C3,none,0
VA_Roanoke_C4,none,0
VA_Roanoke_C5,none,0
VA_Roanoke_C6,none,0
VA_Roanoke_C7,none,0
VA_Roanoke_C8,none,0
VA_Roanoke_C9,none,0
VA_Roanoke_D-Salem,20% Yes,20
VA_Roanoke_D1,no,0
VA_Roanoke_D2,no,0
VA_Roanoke_D3,yes 90,90
VA_Roanoke_D4,5 yes,5
VA_Roanoke_D5,yes 25,25
VA_Roanoke_D6,yes 5,5
VA_Roanoke_D7,none,0
VA_Roanoke_D8,,0
WI_Madison_A1,None,0
WI_Madison_A2,-- None,0
WI_Madison_A3,None,0
WI_Madison_A4,None,0
WI_Madison_A5,-- None,0
WI_Madison_B1,None --,0
WI_Madison_B2,-- None,0
WI_Madison_B3,None --,0
WI_Madison_B4,None --,0
WI_Madison_B5,- None,0
WI_Madison_B6,None -,0
WI_Madison_B7,- None,0
WI_Madison_B8,- None,0
WI_Madison_B9,None -,0
WI_Madison_C1,- None,0
WI_Madison_C10,- None,0
WI_Madison_C11,- None,0
WI_Madison_C12,-- None,0
WI_Madison_C13,None -,0
WI_Madison_C14,None --,0
WI_Madison_C2,- None,0
WI_Madison_C3,- None,0
WI_Madison_C4,- None,0
WI_Madison_C5,Few,3.0714285714285716
WI_Madison_C6,None -,0
WI_Madison_C7,None -,0
WI_Madison_C8,- None,0
WI_Madison_C9,None -,0
WI_Madison_D1,Yes 10,10
WI_Madison_D2,Yes 20,20
WI_Madison_D3,Yes 40,40
WI_Madison_D4,None -,0
WI_Madison_D5,None -,0
WI_Madison_D6,-- None,0
WI_Madison_D7,None -,0
WI_Madison_D8,None -,0
WI_Madison_C15,,0
WI_Madison_D10,,0
WI_Madison_D9,,0
NY_Niagara Falls_A1,,0
AL_Mobile_B6,,0
AL_Mobile_NA,,0
AL_Mobile_NA,,0
CA_Oakland_A,,0
CA_San Jose_NA,,0
IL_Decatur_NA,,0
IL_Decatur_NA,,0
IL_Springfield_A1,,0
IL_Springfield_A2,,0
IL_Springfield_A3,,0
IL_Springfield_A4,,0
IL_Springfield_B1,,0
IL_Springfield_B2,,0
IL_Springfield_B3,,0
IL_Springfield_B4,,0
IL_Springfield_B5,,0
IL_Springfield_C1,,0
IL_Springfield_C2,,0
IL_Springfield_C3,,0
IN_Fort Wayne_NA,,0
IN_Fort Wayne_NA,,0
IN_South Bend_NA,,0
IN_South Bend_NA,,0
KS_Wichita_NA,,0
KS_Wichita_NA,,0
MA_Brockton_C9,,0
MD_Baltimore_D,,0
MI_Kalamazoo_NA,,0
NY_Lower Westchester Co._A19,,0
OH_Dayton_D14,,0
PA_Philadelphia_B,,0
PA_Philadelphia_C,,0
VA_Roanoke_NA,,0
AL_Birmingham_A1,None N/A,0
AL_Birmingham_A2,N/a None,0
AL_Birmingham_A3,None N/A,0
AL_Birmingham_B1,None N/A,0
AL_Birmingham_B10,N/A None,0
AL_Birmingham_B11,N/A None,0
AL_Birmingham_B12,N/A None,0
AL_Birmingham_B13,None N/A,0
AL_Birmingham_B14,N/A None,0
AL_Birmingham_B15,None N/A,0
AL_Birmingham_B16,None N/A,0
AL_Birmingham_B2,N/A None,0
AL_Birmingham_B3,None N/A,0
AL_Birmingham_B4,None N/A,0
AL_Birmingham_B5,N/a None,0
AL_Birmingham_B6,N/A None,0
AL_Birmingham_B7,N/A None,0
AL_Birmingham_B8,N/A None,0
AL_Birmingham_B9,N/a None,0
AL_Birmingham_C1,N/A None,0
AL_Birmingham_C10,None N/A,0
AL_Birmingham_C11,N/A None,0
AL_Birmingham_C12,N/A None,0
AL_Birmingham_C13,N/A None,0
AL_Birmingham_C14,None N/A,0
AL_Birmingham_C15,N/A None,0
AL_Birmingham_C16,None N/A,0
AL_Birmingham_C17,Yes 90,90
AL_Birmingham_C18,N/A None,0
AL_Birmingham_C19,None N/A,0
AL_Birmingham_C2,N/A None,0
AL_Birmingham_C20,None N/A,0
AL_Birmingham_C3,N/A None,0
AL_Birmingham_C4,None N/A,0
AL_Birmingham_C5,None N/A,0
AL_Birmingham_C6,N/A None,0
AL_Birmingham_C7,None N/A,0
AL_Birmingham_C8,None N/A,0
AL_Birmingham_C9,N/A None,0
AL_Birmingham_D1,Yes 20,20
AL_Birmingham_D10,Yes 5,5
AL_Birmingham_D11,N/A None,0
AL_Birmingham_D12,100 Yes,100
AL_Birmingham_D13,None None,0
AL_Birmingham_D14,95 Yes,95
AL_Birmingham_D15,Yes 100,100
AL_Birmingham_D16,N/A None,0
AL_Birmingham_D17,Yes 75,75
AL_Birmingham_D18,50 Yes,50
AL_Birmingham_D19,20 Yes,20
AL_Birmingham_D2,5 Yes,5
AL_Birmingham_D20,Yes 75,75
AL_Birmingham_D21,Yes 100,100
AL_Birmingham_D3,Yes 40,40
AL_Birmingham_D4,40 Yes,40
AL_Birmingham_D5,Yes 50,50
AL_Birmingham_D6,Yes 30,30
AL_Birmingham_D7,Yes 85,85
AL_Birmingham_D8,97 Yes,97
AL_Birmingham_D9,100 Yes,100
CA_Sacramento_A1,0,0
CA_Sacramento_A2,None,0
CA_Sacramento_A3,None,0
CA_Sacramento_B1,None,0
CA_Sacramento_B10,Few See note below,1.8333333333333333
CA_Sacramento_B11,None,0
CA_Sacramento_B12,None,0
CA_Sacramento_B13,None,0
CA_Sacramento_B14,None,0
CA_Sacramento_B15,None,0
CA_Sacramento_B16,None,0
CA_Sacramento_B2,-,0
CA_Sacramento_B3,None,0
CA_Sacramento_B4,None,0
CA_Sacramento_B5,None,0
CA_Sacramento_B6,None,0
CA_Sacramento_B7,None,0
CA_Sacramento_B8,None,0
CA_Sacramento_B9,None,0
CA_Sacramento_C1,,0
CA_Sacramento_C10,None,0
CA_Sacramento_C11,None known,0
CA_Sacramento_C12,Few scattered See note below,1.8333333333333333
CA_Sacramento_C13,,0
CA_Sacramento_C14,Few scattered,1.8333333333333333
CA_Sacramento_C15,None,0
CA_Sacramento_C16,None,0
CA_Sacramento_C17,Yes 1,1
CA_Sacramento_C18,Few scattered,1.8333333333333333
CA_Sacramento_C19,None,0
CA_Sacramento_C2,None,0
CA_Sacramento_C20,"1 family, see 5 below",0.5
CA_Sacramento_C21,Few,1.8333333333333333
CA_Sacramento_C22,Few scattered,1.8333333333333333
CA_Sacramento_C23,Few families (7 families known),3.5
CA_Sacramento_C24,None,0
CA_Sacramento_C25,,0
CA_Sacramento_C26,None,0
CA_Sacramento_C27,None,0
CA_Sacramento_C28,None,0
CA_Sacramento_C29,None,0
CA_Sacramento_C3,None,0
CA_Sacramento_C30,None,0
CA_Sacramento_C4,,0
CA_Sacramento_C5,None,0
CA_Sacramento_C6,None,0
CA_Sacramento_C7,Few on northern border,1.8333333333333333
CA_Sacramento_C8,None,0
CA_Sacramento_C9,Negro 2 fam. (See Clarifying Remarks),1
CA_Sacramento_D1,None,0
CA_Sacramento_D2,Few families,1.8333333333333333
CA_Sacramento_D3,None,0
CA_Sacramento_D4,Yes 10%,10
CA_Sacramento_D5,None,0
CA_Sacramento_D6,2%,2
CA_Sacramento_D7,,0
CA_Stockton_A1,,0
CA_Stockton_A2,No,0
CA_Stockton_A3,None,0
CA_Stockton_B1,None,0
CA_Stockton_B10,None,0
CA_Stockton_B11,None,0
CA_Stockton_B12,None,0
CA_Stockton_B13,,0
CA_Stockton_B14,None,0
CA_Stockton_B15,,0
CA_Stockton_B2,None,0
CA_Stockton_B3,,0
CA_Stockton_B4,None,0
CA_Stockton_B5,,0
CA_Stockton_B6,No,0
CA_Stockton_B7,None,0
CA_Stockton_B8,None,0
CA_Stockton_B9,None,0
CA_Stockton_C1,None,0
CA_Stockton_C10,None,0
CA_Stockton_C11,None,0
CA_Stockton_C12,None,0
CA_Stockton_C13,None,0
CA_Stockton_C14,None,0
CA_Stockton_C2,,0
CA_Stockton_C3,None,0
CA_Stockton_C4,None,0
CA_Stockton_C5,None,0
CA_Stockton_C6,None,0
CA_Stockton_C7,None,0
CA_Stockton_C8,None known,0
CA_Stockton_C9,None,0
CA_Stockton_D1,1 Yes,1
CA_Stockton_D10,Yes 1,1
CA_Stockton_D11,2 Yes,2
CA_Stockton_D2,3 Yes,3
CA_Stockton_D3,2 Yes,2
CA_Stockton_D4,Yes 5,5
CA_Stockton_D5,Yes 10,10
CA_Stockton_D6,None,0
CA_Stockton_D7,Yes 1,1
CA_Stockton_D8,3 Yes,3
CA_Stockton_D9,1 Yes,1
CO_Denver_A1,0,0
CO_Denver_A2,0,0
CO_Denver_A3,0,0
CO_Denver_A4,0,0
CO_Denver_A5,4 families,2
CO_Denver_A6,0,0
CO_Denver_B1,None,0
CO_Denver_B10,0,0
CO_Denver_B11,0,0
CO_Denver_B2,0,0
CO_Denver_B3,0,0
CO_Denver_B4,0,0
CO_Denver_B5,0,0
CO_Denver_B6,0,0
CO_Denver_B7,0,0
CO_Denver_B8,0,0
CO_Denver_B9,0,0
CO_Denver_C15,4 families,2
CO_Denver_C16,0,0
CO_Denver_C17,0,0
CO_Denver_C18,0,0
CO_Denver_C19,0,0
CO_Denver_C20,0,0
CO_Denver_D1,0,0
CO_Denver_D10,0,0
CO_Denver_D11,,0
CO_Denver_D12,Yes,5.4725
CO_Denver_D13,Yes 6,6
CO_Denver_D14,No,0
CO_Denver_D15,Few,1.8333333333333333
CO_Denver_D16,0,0
CO_Denver_D2,Very few,0
CO_Denver_D3,A few,1.8333333333333333
CO_Denver_D4,15 families,2.5
CO_Denver_D5,0,0
CO_Denver_D6,Very few,0
CO_Denver_D7,3 or 4,3
CO_Denver_D8,0,0
CO_Denver_D9,Yes,5.4725
CT_Hartford_A1,No 0,0
CT_Hartford_A2,No 0,0
CT_Hartford_A3,No 0,0
CT_Hartford_A4,0 no,0
CT_Hartford_A5,,0
CT_Hartford_A6,,0
CT_Hartford_A7,0 No,0
CT_Hartford_A8,0 no,0
CT_Hartford_B1,0 No,0
CT_Hartford_B2,0 No,0
CT_Hartford_B3,No 0,0
CT_Hartford_B4,0 no,0
CT_Hartford_B5,0 No,0
CT_Hartford_B6,0 No,0
CT_Hartford_C1,No 0,0
CT_Hartford_C10,no 0,0
CT_Hartford_C2,No 0,0
CT_Hartford_C3,0 No,0
CT_Hartford_C4,No 0,0
CT_Hartford_C5,No 0,0
CT_Hartford_C6,0 no,0
CT_Hartford_C7,0 No,0
CT_Hartford_C8,0 No,0
CT_Hartford_C9,1 Yes,1
CT_Hartford_D1,Yes 66,66
CT_Hartford_D2,0 No,0
CT_Hartford_D3,0 No,0
FL_Miami_A1,None,0
FL_Miami_A10,None,0
FL_Miami_A11,None,0
FL_Miami_A12,None,0
FL_Miami_A13,None,0
FL_Miami_A14,None,0
FL_Miami_A15,None,0
FL_Miami_A2,None,0
FL_Miami_A3,None,0
FL_Miami_A4,None,0
FL_Miami_A5,None,0
FL_Miami_A6,None,0
FL_Miami_A7,None,0
FL_Miami_A8,None,0
FL_Miami_A9,None,0
FL_Miami_B1,None,0
FL_Miami_B10,None,0
FL_Miami_B11,0,0
FL_Miami_B12,None,0
FL_Miami_B13,None,0
FL_Miami_B14,None,0
FL_Miami_B15,None,0
FL_Miami_B16,None,0
FL_Miami_B17,None,0
FL_Miami_B18,None,0
FL_Miami_B19,None,0
FL_Miami_B2,None,0
FL_Miami_B20,None,0
FL_Miami_B21,None,0
FL_Miami_B22,None,0
FL_Miami_B23,None,0
FL_Miami_B24,None,0
FL_Miami_B25,None,0
FL_Miami_B3,None,0
FL_Miami_B4,None,0
FL_Miami_B5,None,0
FL_Miami_B6,0,0
FL_Miami_B7,None,0
FL_Miami_B8,,0
FL_Miami_B9,,0
FL_Miami_C1,None,0
FL_Miami_C10,None,0
FL_Miami_C11,None,0
FL_Miami_C12,None,0
FL_Miami_C13,None,0
FL_Miami_C14,None,0
FL_Miami_C15,None,0
FL_Miami_C16,None,0
FL_Miami_C17,None,0
FL_Miami_C18,None,0
FL_Miami_C19,None,0
FL_Miami_C2,None,0
FL_Miami_C20,None,0
